customerid,systemloanid,loanamount,totaldue,termdays,good_bad_flag,loan_to_due_ratio,interest_amount,implied_interest_rate,loan_size_category,term_category,latitude_gps,longitude_gps,emp_Contract,emp_Permanent,emp_Self-Employed,emp_Temporary,edu_HND/BSc,edu_Masters,edu_PhD,edu_Secondary,bank_encoded,location_encoded,hist_num_loans,hist_num_closed,hist_num_open,hist_avg_loan_amount,hist_max_loan_amount,hist_min_loan_amount,hist_total_borrowed,hist_avg_total_due,hist_ontime_rate,hist_late_rate,hist_never_paid_rate,hist_avg_days_late,hist_closure_rate,days_since_last_loan,hist_avg_term_days,hist_max_term_days,has_open_loans,hist_interest_burden,target
CUST_002217,LOAN_00002217,34286,41133,30,Good,0.8335399800646682,6847,0.19970250247914612,0,0,6.605480786077477,4.816095104298396,False,False,True,False,False,False,False,False,4,4,5.0,5.0,0.0,82944.2,316147.0,5531.0,414721.0,98993.2,1.0,0.0,0.0,0.0,1.0,533.0,96.0,180.0,0.0,0.19349152803933256,0
CUST_002218,LOAN_00002218,56267,75530,30,Bad,0.7449622666490137,19263,0.3423498675955712,1,0,9.977131653550153,12.423980293665409,False,False,False,True,True,False,False,False,3,6,2.0,0.0,2.0,25051.0,39844.0,10258.0,50102.0,30231.5,0.0,0.5,0.5,13.0,0.0,528.0,60.0,90.0,1.0,0.2067981318111054,1
CUST_002219,LOAN_00002219,79722,98943,365,Bad,0.8057366362451108,19221,0.24110032362459544,1,2,7.83932710948954,4.464645204975792,False,False,True,False,True,False,False,False,6,8,6.0,6.0,0.0,24174.166666666668,34129.0,14679.0,145045.0,31042.333333333332,0.0,0.5,0.5,5.0,1.0,528.0,65.0,180.0,0.0,0.2841118273639216,1
CUST_002220,LOAN_00002220,199420,232726,180,Good,0.856887498603508,33306,0.16701434159061268,1,1,12.002074201546986,5.272005041964846,False,True,False,False,True,False,False,False,2,2,4.0,4.0,0.0,20493.0,44463.0,7620.0,81972.0,27188.75,0.75,0.25,0.0,1.0,1.0,533.0,97.5,180.0,0.0,0.3267335187625042,0
CUST_002221,LOAN_00002221,50819,64085,60,Good,0.7929936802683936,13266,0.2610440976800015,1,0,11.607030023446658,5.538246212930729,False,False,True,False,False,False,False,False,6,2,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002222,LOAN_00002222,86286,109985,180,Good,0.7845251625221621,23699,0.2746563753100155,1,1,8.72888798478678,9.682687659277132,True,False,False,False,False,True,False,False,2,6,4.0,4.0,0.0,69541.5,118449.0,44854.0,278166.0,84247.0,0.5,0.5,0.0,3.0,1.0,533.0,127.5,180.0,0.0,0.21146365839103276,0
CUST_002223,LOAN_00002223,63500,74279,60,Good,0.8548849607560683,10779,0.1697480314960631,1,0,10.223549912322351,12.444679847884396,False,True,False,False,False,False,False,True,4,2,5.0,5.0,0.0,14826.8,37358.0,6568.0,74134.0,18757.0,0.8,0.2,0.0,1.0,1.0,533.0,84.0,180.0,0.0,0.2650740550894326,0
CUST_002224,LOAN_00002224,13083,16919,30,Good,0.7732726520479933,3836,0.29320492241840546,0,0,11.950147309198936,6.771778544696307,False,True,False,False,True,False,False,False,5,3,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002225,LOAN_00002225,76187,102781,180,Bad,0.7412556795516682,26594,0.34906217596177824,1,1,8.46145309070448,4.016037771303473,False,False,False,True,False,False,False,True,6,3,2.0,1.0,1.0,36861.5,60421.0,13302.0,73723.0,43521.5,0.0,1.0,0.0,9.0,0.5,528.0,75.0,90.0,1.0,0.18067631539682316,1
CUST_002226,LOAN_00002226,59179,68119,90,Good,0.8687590833688105,8940,0.15106710150560154,1,1,6.819256664399397,8.574461562293031,False,False,False,True,True,False,False,False,5,5,2.0,2.0,0.0,40331.0,60884.0,19778.0,80662.0,55040.0,1.0,0.0,0.0,0.0,1.0,533.0,105.0,180.0,0.0,0.3647070491681337,0
CUST_002227,LOAN_00002227,83647,104644,60,Bad,0.799348266503574,20997,0.2510191638672039,1,0,10.782995241186232,11.977322893919226,False,False,True,False,False,False,False,True,1,5,1.0,0.0,1.0,13610.0,13610.0,13610.0,13610.0,17430.0,0.0,1.0,0.0,13.0,0.0,528.0,30.0,30.0,1.0,0.2806759735488611,1
CUST_002228,LOAN_00002228,68102,81498,365,Bad,0.8356278681685441,13396,0.19670494258612092,1,2,5.980596293062225,5.65996611704866,False,False,False,True,False,False,False,True,3,3,9.0,8.0,1.0,57374.555555555555,196657.0,14988.0,516371.0,73054.11111111111,0.0,0.6666666666666666,0.3333333333333333,6.333333333333333,0.8888888888888888,528.0,63.333333333333336,90.0,1.0,0.27328413098334337,1
CUST_002229,LOAN_00002229,106550,130890,180,Bad,0.8140423256169302,24340,0.2284373533552322,1,1,7.496780332054378,5.639094576472491,False,False,True,False,False,True,False,False,3,9,2.0,1.0,1.0,16865.0,17932.0,15798.0,33730.0,22810.0,0.0,1.0,0.0,5.0,0.5,528.0,135.0,180.0,1.0,0.35250518825970945,1
CUST_002230,LOAN_00002230,19802,25567,60,Good,0.7745140219814605,5765,0.29113220886779123,0,0,11.791545133961144,14.36672432816053,False,True,False,False,True,False,False,False,7,4,1.0,1.0,0.0,35141.0,35141.0,35141.0,35141.0,45616.0,0.0,1.0,0.0,1.0,1.0,533.0,60.0,60.0,0.0,0.2980848581429101,0
CUST_002231,LOAN_00002231,18843,24328,365,Good,0.7745396251233146,5485,0.2910895292681632,0,2,10.519801062423836,14.449844725430134,False,True,False,False,True,False,False,False,4,0,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002232,LOAN_00002232,25776,32541,90,Good,0.7921084170738453,6765,0.262453445065177,0,1,7.634299047227493,14.885588784738918,False,True,False,False,True,False,False,False,5,4,1.0,1.0,0.0,11304.0,11304.0,11304.0,11304.0,13576.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.20099079971691447,0
CUST_002233,LOAN_00002233,40912,53861,180,Bad,0.7595848573179109,12949,0.31650860383261636,0,1,5.932700521675216,12.69191521889736,False,True,False,False,False,False,False,True,0,1,2.0,0.0,2.0,36980.5,63294.0,10667.0,73961.0,45357.0,1.0,0.0,0.0,0.0,0.0,528.0,60.0,90.0,1.0,0.22651126945281974,1
CUST_002234,LOAN_00002234,58085,73811,60,Good,0.7869423256696156,15726,0.270741155203581,1,0,7.203715517490129,5.258210030015347,False,True,False,False,True,False,False,False,2,2,3.0,3.0,0.0,80032.0,155404.0,27453.0,240096.0,107379.66666666667,1.0,0.0,0.0,0.0,1.0,533.0,110.0,180.0,0.0,0.3417091496734639,0
CUST_002235,LOAN_00002235,287148,331326,30,Good,0.8666630448561236,44178,0.15385097580341855,2,0,6.556937343046897,5.543778249591137,True,False,False,False,True,False,False,False,3,8,2.0,2.0,0.0,42200.0,45686.0,38714.0,84400.0,54442.5,1.0,0.0,0.0,0.0,1.0,533.0,105.0,180.0,0.0,0.29010663507109014,0
CUST_002236,LOAN_00002236,67610,84433,90,Bad,0.800753259981287,16823,0.248824138441059,1,1,5.584803591494685,7.082702898268703,False,False,True,False,False,True,False,False,6,2,2.0,2.0,0.0,39698.0,50209.0,29187.0,79396.0,47511.5,0.0,1.0,0.0,9.0,1.0,528.0,30.0,30.0,0.0,0.19682351755755967,1
CUST_002237,LOAN_00002237,20801,24274,90,Good,0.8569251050506715,3473,0.16696312677275138,0,1,10.68999622209091,6.81759037600189,False,False,True,False,True,False,False,False,2,4,1.0,1.0,0.0,5000.0,5000.0,5000.0,5000.0,6370.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.274,0
CUST_002238,LOAN_00002238,43313,51347,60,Good,0.8435351627164197,8034,0.1854870362246901,0,0,6.268628981651544,14.47833298893611,True,False,False,False,True,False,False,False,2,3,4.0,4.0,0.0,52085.0,120554.0,17343.0,208340.0,64666.5,1.0,0.0,0.0,0.0,1.0,533.0,82.5,180.0,0.0,0.24155707017375438,0
CUST_002239,LOAN_00002239,90640,122363,30,Bad,0.7407467943741164,31723,0.3499889673433363,1,0,8.087507231509875,12.468887794580324,False,False,False,True,False,True,False,False,7,6,3.0,2.0,1.0,72460.0,134441.0,6872.0,217380.0,85488.66666666667,0.0,0.6666666666666666,0.3333333333333333,13.0,0.6666666666666666,528.0,70.0,90.0,1.0,0.1798049498573926,1
CUST_002240,LOAN_00002240,67380,82738,90,Good,0.8143779158306945,15358,0.2279311368358563,1,1,7.472735021524981,11.688105505938648,True,False,False,False,False,True,False,False,5,1,1.0,1.0,0.0,13463.0,13463.0,13463.0,13463.0,16623.0,0.0,1.0,0.0,5.0,1.0,533.0,180.0,180.0,0.0,0.23471737354230116,0
CUST_002241,LOAN_00002241,35815,44495,365,Good,0.8049219013372289,8680,0.24235655451626403,0,2,12.838696407720676,5.231558688697582,False,False,True,False,False,True,False,False,3,3,3.0,3.0,0.0,109420.33333333333,294379.0,14939.0,328261.0,144422.66666666666,1.0,0.0,0.0,0.0,1.0,533.0,110.0,180.0,0.0,0.3198887470640741,0
CUST_002242,LOAN_00002242,53981,68013,90,Good,0.7936865011100819,14032,0.259943313388044,1,1,7.519830197333984,13.914306712347956,True,False,False,False,False,False,False,False,2,4,5.0,5.0,0.0,26868.2,57938.0,9549.0,134341.0,35460.0,1.0,0.0,0.0,0.0,1.0,533.0,42.0,90.0,0.0,0.3197757944335684,0
CUST_002243,LOAN_00002243,81532,106336,365,Good,0.7667393921155582,24804,0.30422410832556546,1,2,4.719842345170793,12.934444554074084,False,True,False,False,False,True,False,False,3,6,5.0,5.0,0.0,53623.4,174108.0,15773.0,268117.0,66754.0,0.8,0.2,0.0,1.0,1.0,533.0,96.0,180.0,0.0,0.2448669797140801,0
CUST_002244,LOAN_00002244,57121,76102,30,Good,0.750584741531103,18981,0.33229460268552713,1,0,4.808431773148756,4.963702095935084,False,False,False,True,True,False,False,False,0,8,10.0,10.0,0.0,28056.5,68745.0,6326.0,280565.0,37032.5,0.3,0.7,0.0,2.142857142857143,1.0,533.0,84.0,180.0,0.0,0.3199258638818099,0
CUST_002245,LOAN_00002245,239617,311769,180,Good,0.7685722441936177,72152,0.30111386086963776,2,1,9.316783492177583,13.454043983531667,False,True,False,False,False,True,False,False,7,4,1.0,1.0,0.0,201964.0,201964.0,201964.0,201964.0,268938.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.33161355489097066,0
CUST_002246,LOAN_00002246,100747,123704,60,Good,0.8144199055810645,22957,0.227867827329846,1,0,9.394271965644393,6.266970436445655,True,False,False,False,True,False,False,False,0,0,1.0,1.0,0.0,5000.0,5000.0,5000.0,5000.0,5900.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.17999999999999994,0
CUST_002247,LOAN_00002247,65341,82666,180,Bad,0.790421696949169,17325,0.2651474571861465,1,1,7.768830914343894,3.970436949985273,False,True,False,False,False,False,False,True,3,7,1.0,0.0,1.0,70876.0,70876.0,70876.0,70876.0,98657.0,1.0,0.0,0.0,0.0,0.0,528.0,90.0,90.0,1.0,0.3919662509170947,1
CUST_002248,LOAN_00002248,164036,196066,60,Good,0.8366366427631512,32030,0.19526201565510015,1,0,7.886593230808267,10.88186767817052,False,False,True,False,True,False,False,False,1,6,3.0,3.0,0.0,45484.0,55024.0,34085.0,136452.0,55241.0,1.0,0.0,0.0,0.0,1.0,533.0,120.0,180.0,0.0,0.21451499428370413,0
CUST_002249,LOAN_00002249,239874,297739,90,Bad,0.8056519300461142,57865,0.24123081284340953,2,1,4.485393245567841,10.845655912611967,False,False,False,True,False,False,False,True,6,4,3.0,3.0,0.0,40951.0,74033.0,19033.0,122853.0,55204.666666666664,0.0,0.0,1.0,0.0,1.0,528.0,110.0,180.0,0.0,0.34806638828518643,1
CUST_002250,LOAN_00002250,87828,106706,365,Bad,0.8230839877795063,18878,0.2149428428291662,1,2,8.64891859350336,4.139184114787417,False,True,False,False,False,False,False,True,3,3,1.0,0.0,1.0,43098.0,43098.0,43098.0,43098.0,49672.0,0.0,0.0,1.0,0.0,0.0,528.0,60.0,60.0,1.0,0.15253608056058288,1
CUST_002251,LOAN_00002251,58902,75990,30,Good,0.7751283063560995,17088,0.2901089946012021,1,0,8.542655278423165,6.826221707238989,False,False,True,False,False,False,False,True,5,0,1.0,1.0,0.0,32838.0,32838.0,32838.0,32838.0,45407.0,0.0,1.0,0.0,1.0,1.0,533.0,90.0,90.0,0.0,0.3827577806200133,0
CUST_002252,LOAN_00002252,35097,42050,180,Good,0.8346492271105826,6953,0.1981081004074423,0,1,5.345943867012501,14.913773547066462,False,True,False,False,False,False,False,True,2,9,1.0,1.0,0.0,84349.0,84349.0,84349.0,84349.0,103867.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.23139574861586976,0
CUST_002253,LOAN_00002253,70630,82971,90,Good,0.8512612840631064,12341,0.17472745292368685,1,1,4.9345544749983485,11.141120004104842,False,True,False,False,False,True,False,False,2,6,4.0,4.0,0.0,77731.0,139245.0,5508.0,310924.0,96790.5,0.75,0.25,0.0,1.0,1.0,533.0,157.5,180.0,0.0,0.24519818347892097,0
CUST_002254,LOAN_00002254,52077,69379,30,Good,0.750616180688681,17302,0.3322388002381089,1,0,5.112152415395414,11.76090199923995,False,True,False,False,False,False,True,False,0,0,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002255,LOAN_00002255,97638,120563,30,Good,0.8098504516310975,22925,0.23479587865380291,1,0,4.909254218421327,5.5550074272516685,False,False,True,False,True,False,False,False,6,3,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002256,LOAN_00002256,22592,27338,365,Good,0.8263954934523374,4746,0.21007436260623225,0,2,9.487373759830838,3.945384852046972,False,True,False,False,False,True,False,False,7,4,3.0,3.0,0.0,31656.666666666668,51694.0,14676.0,94970.0,40341.333333333336,0.6666666666666666,0.3333333333333333,0.0,5.0,1.0,533.0,70.0,90.0,0.0,0.27433926503106254,0
CUST_002257,LOAN_00002257,36165,44094,60,Good,0.820179616274323,7929,0.21924512650352557,0,0,5.768343871626268,6.322820276891251,True,False,False,False,False,False,False,True,1,2,1.0,1.0,0.0,101843.0,101843.0,101843.0,101843.0,129334.0,1.0,0.0,0.0,0.0,1.0,533.0,30.0,30.0,0.0,0.2699350961774496,0
CUST_002258,LOAN_00002258,33229,39028,90,Good,0.8514143691708517,5799,0.1745162358181107,0,1,6.262871369687171,5.986780622318303,False,True,False,False,False,False,True,False,4,8,3.0,3.0,0.0,39596.333333333336,52906.0,31822.0,118789.0,50236.0,1.0,0.0,0.0,0.0,1.0,533.0,100.0,180.0,0.0,0.26870333111651745,0
CUST_002259,LOAN_00002259,55211,70904,30,Good,0.778672571364098,15693,0.28423683686221946,1,0,5.562149297362957,5.814529208976637,False,True,False,False,True,False,False,False,6,2,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002260,LOAN_00002260,18760,25112,365,Bad,0.7470532016565785,6352,0.33859275053304905,0,2,12.620517740036528,5.313051862644475,False,False,True,False,False,False,False,True,2,7,4.0,3.0,1.0,111652.75,319076.0,35871.0,446611.0,147708.75,0.5,0.25,0.25,13.0,0.75,528.0,75.0,180.0,1.0,0.32292979796735866,1
CUST_002261,LOAN_00002261,87903,118419,60,Good,0.742304866617688,30516,0.34715538718815053,1,0,11.691557168366518,9.897068287864853,False,True,False,False,False,False,False,True,5,0,1.0,1.0,0.0,44604.0,44604.0,44604.0,44604.0,58521.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.3120123755716977,0
CUST_002262,LOAN_00002262,42240,49330,30,Good,0.8562740725724711,7090,0.1678503787878789,0,0,6.074453536163688,6.937241710101861,False,True,False,False,True,False,False,False,6,7,4.0,4.0,0.0,40685.75,94656.0,13981.0,162743.0,51110.0,0.75,0.25,0.0,1.0,1.0,533.0,75.0,180.0,0.0,0.25621378492469726,0
CUST_002263,LOAN_00002263,83318,111000,90,Good,0.7506126126126126,27682,0.33224513310449133,1,1,6.948096645299134,12.844140180570363,False,True,False,False,False,False,False,True,0,8,1.0,1.0,0.0,49433.0,49433.0,49433.0,49433.0,58330.0,0.0,1.0,0.0,1.0,1.0,533.0,60.0,60.0,0.0,0.17998098436267274,0
CUST_002264,LOAN_00002264,14474,17459,180,Bad,0.8290280084770033,2985,0.2062318640320575,0,1,5.889035580744975,5.207369014168608,True,False,False,False,True,False,False,False,0,0,5.0,2.0,3.0,54069.0,95255.0,9306.0,270345.0,69712.8,0.6,0.2,0.2,5.0,0.4,528.0,84.0,180.0,1.0,0.28933030017200245,1
CUST_002265,LOAN_00002265,27801,32537,60,Good,0.85444263453914,4736,0.17035358440343873,0,0,8.426883635147414,8.575524850422534,False,False,True,False,False,False,False,True,4,5,4.0,4.0,0.0,34056.25,53494.0,9280.0,136225.0,43862.0,1.0,0.0,0.0,0.0,1.0,533.0,37.5,60.0,0.0,0.2879280601945311,0
CUST_002266,LOAN_00002266,165284,206950,180,Bad,0.7986663445276637,41666,0.2520873163766608,1,1,4.176494792268282,3.16389403711296,False,True,False,False,False,False,False,True,5,3,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,1
CUST_002267,LOAN_00002267,50478,63171,365,Good,0.799069193142423,12693,0.25145607987638185,1,2,10.04231208007116,8.780187869462305,False,True,False,False,False,False,False,True,7,0,9.0,9.0,0.0,54924.11111111111,242255.0,8075.0,494317.0,69755.44444444444,0.8888888888888888,0.1111111111111111,0.0,1.0,1.0,533.0,153.33333333333334,180.0,0.0,0.2700331973207477,0
CUST_002268,LOAN_00002268,279487,324207,90,Good,0.8620634347808653,44720,0.16000744220661423,2,1,8.708423348358775,3.6700586505176926,True,False,False,False,False,False,False,False,6,3,3.0,3.0,0.0,52075.333333333336,115605.0,16247.0,156226.0,63137.333333333336,1.0,0.0,0.0,0.0,1.0,533.0,70.0,90.0,0.0,0.212423028177128,0
CUST_002269,LOAN_00002269,22702,26297,365,Good,0.8632923907670076,3595,0.15835609197427547,0,2,12.087750354709929,14.732682142471724,False,True,False,False,False,False,False,True,5,2,4.0,4.0,0.0,49131.0,76293.0,20132.0,196524.0,59662.5,0.75,0.25,0.0,1.0,1.0,533.0,75.0,90.0,0.0,0.21435549856506086,0
CUST_002270,LOAN_00002270,61378,81848,90,Bad,0.749902257843808,20470,0.3335071198149173,1,1,5.479534158955728,12.487105543804956,False,False,True,False,False,False,False,True,7,1,2.0,1.0,1.0,28091.5,28471.0,27712.0,56183.0,35209.5,0.0,1.0,0.0,9.0,0.5,528.0,60.0,90.0,1.0,0.2533862556289268,1
CUST_002271,LOAN_00002271,25091,30837,30,Good,0.8136654019522003,5746,0.22900641664341803,0,0,11.236983214550186,8.881337719637465,False,False,True,False,True,False,False,False,5,6,1.0,1.0,0.0,66535.0,66535.0,66535.0,66535.0,82463.0,0.0,1.0,0.0,1.0,1.0,533.0,30.0,30.0,0.0,0.23939280078154357,0
CUST_002272,LOAN_00002272,56497,74024,90,Good,0.7632254403977089,17527,0.3102288617094713,1,1,11.127649130200442,4.039048298152203,True,False,False,False,False,True,False,False,5,1,5.0,5.0,0.0,16548.6,32497.0,5000.0,82743.0,21494.8,0.8,0.2,0.0,1.0,1.0,533.0,72.0,180.0,0.0,0.298889332028087,0
CUST_002273,LOAN_00002273,10000,11864,60,Good,0.8428860418071477,1864,0.1863999999999999,0,0,5.144630702951982,10.10934528948497,False,True,False,False,True,False,False,False,3,4,5.0,5.0,0.0,71612.0,155381.0,21556.0,358060.0,88231.4,1.0,0.0,0.0,0.0,1.0,533.0,108.0,180.0,0.0,0.232075629782718,0
CUST_002274,LOAN_00002274,117109,155217,60,Good,0.7544856555660785,38108,0.32540624546362795,1,0,7.5870330172971485,12.10516500842253,False,False,True,False,False,True,False,False,0,6,2.0,2.0,0.0,36253.0,56360.0,16146.0,72506.0,47615.5,1.0,0.0,0.0,0.0,1.0,533.0,135.0,180.0,0.0,0.3134223374617273,0
CUST_002275,LOAN_00002275,98553,128207,90,Bad,0.7687021769482165,29654,0.3008939352429658,1,1,5.531373770300652,5.288607036056943,False,False,True,False,True,False,False,False,6,6,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,1
CUST_002276,LOAN_00002276,173024,232281,60,Good,0.7448908864694056,59257,0.3424785000924728,1,0,6.29248450411794,9.81850008944989,True,False,False,False,False,False,False,True,5,9,1.0,1.0,0.0,111167.0,111167.0,111167.0,111167.0,140550.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.2643140500328336,0
CUST_002277,LOAN_00002277,94767,117735,60,Bad,0.8049178239266148,22968,0.2423628478267752,1,0,6.369215573474899,12.770530780594417,False,False,True,False,True,False,False,False,6,6,7.0,6.0,1.0,29632.14285714286,70128.0,6122.0,207425.0,38611.71428571428,0.14285714285714285,0.14285714285714285,0.7142857142857143,5.0,0.8571428571428571,528.0,72.85714285714286,90.0,1.0,0.3030348318669398,1
CUST_002278,LOAN_00002278,77977,98596,60,Good,0.7908738691224796,20619,0.26442412506251833,1,0,9.006127546231955,12.218973331755796,False,False,True,False,True,False,False,False,4,8,1.0,1.0,0.0,101051.0,101051.0,101051.0,101051.0,134739.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.33337621597015366,0
CUST_002279,LOAN_00002279,34741,45590,90,Good,0.7620311471813994,10849,0.31228231772257553,0,1,7.702698385844189,12.635904214405835,True,False,False,False,True,False,False,False,5,1,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002280,LOAN_00002280,26869,31467,30,Good,0.8538786665395494,4598,0.17112657709628198,0,0,12.529595236056748,13.551881098436638,False,True,False,False,True,False,False,False,2,2,2.0,2.0,0.0,41882.5,67065.0,16700.0,83765.0,49210.0,0.5,0.5,0.0,5.0,1.0,533.0,45.0,60.0,0.0,0.1749537396287233,0
CUST_002281,LOAN_00002281,10000,12536,60,Good,0.797702616464582,2536,0.25360000000000005,0,0,5.137331277523046,14.252185225913642,False,False,True,False,False,False,False,True,0,3,2.0,2.0,0.0,5512.5,6025.0,5000.0,11025.0,7048.0,0.5,0.5,0.0,1.0,1.0,533.0,90.0,90.0,0.0,0.27854875283446723,0
CUST_002282,LOAN_00002282,214538,261276,180,Good,0.82111636736631,46738,0.21785417967912446,2,1,12.763229213651789,7.866253862442431,False,True,False,False,False,True,False,False,2,4,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_002283,LOAN_00002283,24643,29854,60,Good,0.8254505258926776,5211,0.21145964371221027,0,0,6.075747761928375,9.825229230274529,False,False,True,False,True,False,False,False,6,6,2.0,2.0,0.0,29355.5,30864.0,27847.0,58711.0,35545.0,1.0,0.0,0.0,0.0,1.0,533.0,45.0,60.0,0.0,0.21084634906576283,0
CUST_002284,LOAN_00002284,44719,58141,30,Good,0.7691474174850794,13422,0.30014087971555714,0,0,10.955865427436676,12.48791431254733,False,False,True,False,True,False,False,False,6,4,3.0,3.0,0.0,84275.33333333333,186873.0,31118.0,252826.0,108628.66666666667,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,533.0,40.0,60.0,0.0,0.2889734441869112,0
CUST_002285,LOAN_00002285,32096,39181,90,Good,0.8191725581276639,7085,0.2207440179461615,0,1,7.050729335555393,11.365677767349398,False,False,True,False,True,False,False,False,0,2,4.0,4.0,0.0,33811.5,60154.0,17059.0,135246.0,42862.25,0.75,0.25,0.0,1.0,1.0,533.0,97.5,180.0,0.0,0.2676825932005382,0
CUST_002286,LOAN_00002286,126091,161058,90,Good,0.7828918774602938,34967,0.2773155895345425,1,1,5.287732558755826,14.946242739172543,True,False,False,False,True,False,False,False,6,4,3.0,3.0,0.0,102177.33333333333,164918.0,37500.0,306532.0,130586.66666666667,1.0,0.0,0.0,0.0,1.0,533.0,110.0,180.0,0.0,0.27803948690511926,0
CUST_002287,LOAN_00002287,55960,65775,60,Good,0.8507791714177119,9815,0.17539313795568257,1,0,11.721002667216158,3.1641318132557297,False,True,False,False,False,False,False,True,2,2,4.0,4.0,0.0,71289.75,124110.0,42743.0,285159.0,89516.0,0.75,0.25,0.0,1.0,1.0,533.0,60.0,90.0,0.0,0.25566438372977873,0
CUST_002288,LOAN_00002288,39890,52113,30,Good,0.7654519985416307,12223,0.3064176485334671,0,0,6.779748093128169,7.261598583789488,False,True,False,False,False,True,False,False,5,6,9.0,9.0,0.0,50144.77777777778,138342.0,14154.0,451303.0,63474.88888888889,1.0,0.0,0.0,0.0,1.0,533.0,113.33333333333333,180.0,0.0,0.26583248948046,0
CUST_002289,LOAN_00002289,115683,135970,90,Good,0.8507979701404722,20287,0.1753671671723589,1,1,9.92969863804158,6.3723351152424295,False,False,True,False,False,True,False,False,5,2,6.0,6.0,0.0,48420.0,79120.0,11575.0,290520.0,62481.5,0.8333333333333334,0.16666666666666666,0.0,5.0,1.0,533.0,55.0,90.0,0.0,0.29040685667079713,0
CUST_002290,LOAN_00002290,51735,69591,60,Good,0.743415096779756,17856,0.34514351986082925,1,0,9.09799316577964,6.147790201986416,False,False,True,False,False,False,False,True,3,6,2.0,2.0,0.0,45509.5,59046.0,31973.0,91019.0,59282.0,1.0,0.0,0.0,0.0,1.0,533.0,30.0,30.0,0.0,0.30262912139223674,0
CUST_002291,LOAN_00002291,121938,162068,60,Bad,0.7523878865661328,40130,0.32910167462152895,1,0,8.24580678451787,5.670357389986629,False,False,True,False,False,False,False,False,4,9,3.0,3.0,0.0,56427.333333333336,106357.0,25525.0,169282.0,68295.33333333333,0.6666666666666666,0.3333333333333333,0.0,5.0,1.0,528.0,100.0,180.0,0.0,0.21032360203683798,1
CUST_002292,LOAN_00002292,95830,115893,90,Bad,0.8268834183255244,20063,0.20936032557654172,1,1,8.462375253836852,11.50948608978275,False,True,False,False,True,False,False,False,6,9,3.0,3.0,0.0,32601.666666666668,46573.0,8373.0,97805.0,42702.666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,1.0,528.0,140.0,180.0,0.0,0.30983078574714984,1
CUST_002293,LOAN_00002293,46182,61923,90,Good,0.7457971997480742,15741,0.34084708327919966,0,1,10.590141226830587,4.017113679303862,False,False,False,True,True,False,False,False,2,2,3.0,3.0,0.0,30548.666666666668,36501.0,23885.0,91646.0,38411.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,110.0,180.0,0.0,0.25737075267878584,0
CUST_002294,LOAN_00002294,42294,54469,90,Good,0.7764783638399824,12175,0.2878658911429517,0,1,4.789956227110965,11.89930600732006,False,False,False,True,False,False,False,True,6,9,2.0,2.0,0.0,34241.5,36363.0,32120.0,68483.0,46355.5,0.0,1.0,0.0,5.0,1.0,533.0,45.0,60.0,0.0,0.3537812303783421,0
