customerid,systemloanid,loanamount,totaldue,termdays,good_bad_flag,bank_name_clients,bank_branch_clients,latitude_gps,longitude_gps,employment_status_clients,level_of_education_clients,num_prev_loans,total_borrowed,avg_loan_amount,max_loan_amount,min_loan_amount,avg_total_due,avg_term_days
CUST_002008,LOAN_00002008,80481,99489,60,Good,Fidelity Bank,Ibadan,6.525720218888642,4.970603498728151,Self-Employed,Masters,2.0,77158.0,38579.0,53375.0,23783.0,52290.0,135.0
CUST_002009,LOAN_00002009,71333,83259,30,Good,UBA,Jos,12.750067382947218,3.671763418340237,Contract,Masters,1.0,5949.0,5949.0,5949.0,5949.0,8226.0,90.0
CUST_002010,LOAN_00002010,76190,95952,30,Bad,GTBank,Port Harcourt,5.380283446741711,4.452188600983787,Contract,Secondary,1.0,392920.0,392920.0,392920.0,392920.0,529056.0,30.0
CUST_002011,LOAN_00002011,348339,427418,90,Bad,Fidelity Bank,Kaduna,10.59995117845176,14.159817397609617,Self-Employed,Secondary,1.0,32542.0,32542.0,32542.0,32542.0,40683.0,30.0
CUST_002012,LOAN_00002012,103615,126606,90,Good,UBA,Enugu,4.003692604952574,9.621010595274615,Contract,,2.0,283968.0,141984.0,255157.0,28811.0,165982.5,120.0
CUST_002013,LOAN_00002013,45916,57107,60,Good,Stanbic IBTC,Lagos,9.365644024621393,12.556149305755788,Contract,HND/BSc,1.0,57384.0,57384.0,57384.0,57384.0,66040.0,180.0
CUST_002014,LOAN_00002014,19439,22862,60,Good,Union Bank,Kaduna,12.24348703558647,6.991854010860615,Permanent,HND/BSc,3.0,391578.0,130526.0,304480.0,37094.0,166022.33333333334,130.0
CUST_002015,LOAN_00002015,118745,151900,365,Good,Stanbic IBTC,Kaduna,6.591406846838972,10.11190377462536,Contract,HND/BSc,1.0,68622.0,68622.0,68622.0,68622.0,83263.0,90.0
CUST_002016,LOAN_00002016,130404,167724,30,Bad,Union Bank,Lagos,5.669733777319473,8.939425604459899,Contract,Secondary,1.0,108428.0,108428.0,108428.0,108428.0,148566.0,60.0
CUST_002017,LOAN_00002017,39220,45624,90,Good,GTBank,Benin City,9.865118153905843,14.348855512827528,Contract,HND/BSc,1.0,25044.0,25044.0,25044.0,25044.0,34584.0,30.0
CUST_002018,LOAN_00002018,12281,15909,90,Good,Access Bank,Enugu,10.413412665685538,11.970895632649324,Temporary,HND/BSc,1.0,11670.0,11670.0,11670.0,11670.0,15109.0,30.0
CUST_002019,LOAN_00002019,139695,163580,180,Bad,GTBank,Abuja,10.192274670567832,11.766511577958948,Temporary,Secondary,2.0,37803.0,18901.5,32803.0,5000.0,25653.0,105.0
CUST_002020,LOAN_00002020,59839,77664,90,Good,Zenith Bank,Ibadan,6.873851920192367,3.5562392332113544,Self-Employed,Secondary,5.0,171195.0,34239.0,97047.0,5041.0,41531.2,90.0
CUST_002021,LOAN_00002021,77218,96425,30,Good,Fidelity Bank,Kano,6.269821619433978,9.596036028044292,Permanent,HND/BSc,4.0,402468.0,100617.0,198364.0,29224.0,122190.0,120.0
CUST_002022,LOAN_00002022,22233,27478,60,Good,First Bank,Kaduna,12.603269199658396,8.603897446821778,Self-Employed,HND/BSc,3.0,81764.0,27254.666666666668,37914.0,14440.0,32870.333333333336,30.0
CUST_002023,LOAN_00002023,67108,81620,90,Bad,Access Bank,Jos,12.309695574429366,14.134107199274334,Permanent,Secondary,3.0,106508.0,35502.666666666664,52161.0,10796.0,48607.0,80.0
CUST_002024,LOAN_00002024,60867,74420,365,Good,GTBank,Lagos,8.115849489035384,6.088103858274387,Permanent,HND/BSc,2.0,89880.0,44940.0,63180.0,26700.0,56514.5,75.0
CUST_002025,LOAN_00002025,90261,114666,180,Good,UBA,Ibadan,11.61574479538936,6.238001439493132,Permanent,PhD,4.0,190159.0,47539.75,89034.0,14365.0,62205.5,82.5
CUST_002026,LOAN_00002026,28519,33166,30,Good,Access Bank,Port Harcourt,8.070911298708666,7.936154986578005,Permanent,HND/BSc,3.0,71628.0,23876.0,33608.0,17155.0,28738.0,150.0
CUST_002027,LOAN_00002027,183027,229092,30,Good,Fidelity Bank,Lagos,7.819501162652593,5.920436560876512,Permanent,Masters,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002028,LOAN_00002028,29731,39139,60,Good,Union Bank,Port Harcourt,5.410866528393652,4.550207013704994,Contract,PhD,2.0,80273.0,40136.5,54397.0,25876.0,46885.5,75.0
CUST_002029,LOAN_00002029,75167,97783,365,Bad,Access Bank,Enugu,7.837654508427756,13.28897815980961,Temporary,Secondary,1.0,77898.0,77898.0,77898.0,77898.0,106165.0,30.0
CUST_002030,LOAN_00002030,36534,42907,180,Good,Union Bank,Kaduna,8.836752447398263,9.69931829284699,Permanent,Secondary,6.0,211627.0,35271.166666666664,69273.0,9283.0,43622.333333333336,90.0
CUST_002031,LOAN_00002031,39418,45853,180,Bad,Fidelity Bank,Jos,4.202538946858178,13.3363526274788,Temporary,HND/BSc,4.0,151671.0,37917.75,76370.0,14413.0,45959.25,82.5
CUST_002032,LOAN_00002032,25910,34055,180,Good,GTBank,Kano,7.997017046578658,12.97361718484435,Permanent,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002033,LOAN_00002033,82050,102978,60,Good,Fidelity Bank,Port Harcourt,11.032205965556802,6.384508257476053,Permanent,HND/BSc,3.0,114696.0,38232.0,54079.0,29848.0,49203.333333333336,90.0
CUST_002034,LOAN_00002034,86053,106078,90,Good,Access Bank,Ibadan,10.120414507368428,9.572849331891288,Contract,HND/BSc,7.0,298563.0,42651.857142857145,109083.0,7981.0,52394.28571428572,77.14285714285714
CUST_002035,LOAN_00002035,62062,76352,90,Bad,UBA,Benin City,9.716412899775415,3.998612432880845,Self-Employed,HND/BSc,1.0,20274.0,20274.0,20274.0,20274.0,25517.0,90.0
CUST_002036,LOAN_00002036,111809,148563,90,Good,Stanbic IBTC,Enugu,12.185998855934823,13.9830226083691,Permanent,Secondary,1.0,9612.0,9612.0,9612.0,9612.0,13226.0,30.0
CUST_002037,LOAN_00002037,92455,116533,365,Good,Access Bank,Benin City,4.16228808842707,7.851152580781838,Permanent,,5.0,390304.0,78060.8,227158.0,10084.0,106568.4,96.0
CUST_002038,LOAN_00002038,53074,63026,60,Good,Fidelity Bank,Enugu,9.013428275730108,7.724114206668256,Contract,Secondary,4.0,144811.0,36202.75,48437.0,20876.0,44957.25,67.5
CUST_002039,LOAN_00002039,148410,188711,180,Bad,Stanbic IBTC,Abuja,11.086139635687363,6.633064447415439,Permanent,PhD,2.0,87881.0,43940.5,45343.0,42538.0,55717.0,45.0
CUST_002040,LOAN_00002040,55275,67557,180,Bad,Fidelity Bank,Ibadan,8.872018444311404,8.527964936528445,Self-Employed,Secondary,3.0,100100.0,33366.666666666664,55232.0,13065.0,41645.666666666664,110.0
CUST_002041,LOAN_00002041,118827,138388,90,Bad,UBA,Benin City,6.915059973223412,6.021112638545377,Contract,Secondary,4.0,468152.0,117038.0,437801.0,6406.0,140882.5,82.5
CUST_002042,LOAN_00002042,48618,59070,30,Good,Fidelity Bank,Jos,5.226255085827801,7.498227273561655,Permanent,Secondary,4.0,232939.0,58234.75,131103.0,23483.0,73184.5,60.0
CUST_002043,LOAN_00002043,48202,58193,60,Good,GTBank,Kaduna,11.988067646345725,12.599364583018582,Self-Employed,,3.0,59372.0,19790.666666666668,39828.0,5000.0,24333.666666666668,70.0
CUST_002044,LOAN_00002044,165510,212312,60,Good,First Bank,Lagos,8.236861531488426,13.011066043022062,Permanent,Secondary,3.0,150366.0,50122.0,74846.0,15388.0,62829.666666666664,140.0
CUST_002045,LOAN_00002045,27689,31969,180,Good,Union Bank,Kano,11.903036772871314,6.650189731542193,Self-Employed,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002046,LOAN_00002046,38887,50654,60,Good,Union Bank,Kaduna,9.272669101898517,8.628173166633456,Self-Employed,Masters,3.0,101596.0,33865.333333333336,57286.0,11090.0,45264.666666666664,40.0
CUST_002047,LOAN_00002047,12608,16515,365,Good,Access Bank,Kaduna,10.067729049535007,13.485837315360628,Temporary,HND/BSc,4.0,334816.0,83704.0,188654.0,34760.0,103222.25,52.5
CUST_002048,LOAN_00002048,31007,41512,60,Good,First Bank,Enugu,11.238350389406053,3.6320799819563656,Contract,HND/BSc,5.0,180680.0,36136.0,71103.0,13201.0,44394.2,78.0
CUST_002049,LOAN_00002049,26932,35637,90,Good,Fidelity Bank,Jos,9.932399901401208,13.669739543949426,Contract,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002050,LOAN_00002050,31196,38585,30,Good,UBA,Enugu,7.58249356611044,5.63021214782798,Permanent,Masters,2.0,53648.0,26824.0,27158.0,26490.0,32995.0,105.0
CUST_002051,LOAN_00002051,52052,68547,180,Bad,Access Bank,Calabar,8.622700455357858,11.142470930572513,Self-Employed,HND/BSc,3.0,142912.0,47637.333333333336,96100.0,19079.0,57883.333333333336,110.0
CUST_002052,LOAN_00002052,39768,52854,30,Good,Fidelity Bank,Port Harcourt,11.227409722082918,9.990620356615205,Contract,HND/BSc,3.0,88548.0,29516.0,39101.0,24004.0,36236.0,140.0
CUST_002053,LOAN_00002053,125010,168637,30,Bad,Stanbic IBTC,Kano,7.362852667356858,9.635288978271024,Contract,,10.0,407838.0,40783.8,88744.0,15320.0,53994.2,54.0
CUST_002054,LOAN_00002054,347842,406708,365,Bad,Zenith Bank,Port Harcourt,7.493093110916474,13.312322697033856,Self-Employed,,1.0,21112.0,21112.0,21112.0,21112.0,29209.0,180.0
CUST_002055,LOAN_00002055,33924,44625,60,Good,Fidelity Bank,Lagos,4.86121104452201,4.218865723735935,Permanent,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002056,LOAN_00002056,129815,153965,90,Good,First Bank,Calabar,12.231259916995729,7.164336303907632,Self-Employed,Masters,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002057,LOAN_00002057,69562,90738,90,Bad,Access Bank,Ibadan,4.819326834508976,9.459032956137188,Self-Employed,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002058,LOAN_00002058,35317,43371,30,Good,First Bank,Lagos,9.833882597037004,12.735466247352475,Contract,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002059,LOAN_00002059,49862,64705,365,Good,Access Bank,Lagos,7.718750309225179,5.597317000940058,Contract,Secondary,1.0,12271.0,12271.0,12271.0,12271.0,15222.0,30.0
CUST_002060,LOAN_00002060,32062,41878,90,Good,Fidelity Bank,Abuja,7.650574512298981,12.635158096491317,Permanent,Secondary,1.0,26763.0,26763.0,26763.0,26763.0,32114.0,30.0
CUST_002061,LOAN_00002061,37268,44563,60,Good,GTBank,Kano,10.115966529154155,7.7956617899272285,Temporary,HND/BSc,1.0,47921.0,47921.0,47921.0,47921.0,61758.0,60.0
CUST_002062,LOAN_00002062,296830,388579,90,Good,Stanbic IBTC,Enugu,4.603843593668908,5.266966277204345,Permanent,HND/BSc,1.0,26342.0,26342.0,26342.0,26342.0,31056.0,180.0
CUST_002063,LOAN_00002063,96977,112952,30,Bad,Fidelity Bank,Jos,9.343352046562911,12.107837285321793,Contract,Secondary,3.0,153889.0,51296.333333333336,61394.0,39121.0,64989.0,110.0
CUST_002064,LOAN_00002064,23473,29912,60,Good,Union Bank,Port Harcourt,10.948286073751191,4.090786817694574,Self-Employed,HND/BSc,3.0,50883.0,16961.0,27564.0,11386.0,20919.666666666668,150.0
CUST_002065,LOAN_00002065,38032,44982,90,Bad,First Bank,Lagos,11.453914820979348,9.177208488905316,Temporary,HND/BSc,5.0,222154.0,44430.8,85679.0,23527.0,54631.4,84.0
CUST_002066,LOAN_00002066,76721,101041,60,Bad,Zenith Bank,Port Harcourt,5.534773504543978,3.766509406342661,Self-Employed,,3.0,271644.0,90548.0,219660.0,14888.0,117943.66666666667,90.0
CUST_002067,LOAN_00002067,22948,28232,90,Good,Zenith Bank,Port Harcourt,12.076771450703562,7.27701426189345,Contract,Masters,2.0,189726.0,94863.0,173332.0,16394.0,117175.5,180.0
CUST_002068,LOAN_00002068,42911,56831,60,Good,UBA,Ibadan,9.90531482662698,10.212921588076712,Permanent,HND/BSc,4.0,200818.0,50204.5,85803.0,29619.0,63899.0,67.5
CUST_002069,LOAN_00002069,54154,65684,30,Good,Access Bank,Kano,11.936693207386146,9.673386497846558,Permanent,PhD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002070,LOAN_00002070,126477,146202,30,Good,First Bank,Kano,8.367526453991784,7.855865014855999,Permanent,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002071,LOAN_00002071,75493,95517,90,Bad,UBA,Benin City,8.878300105874818,8.148575927665387,Self-Employed,HND/BSc,1.0,26522.0,26522.0,26522.0,26522.0,36938.0,90.0
CUST_002072,LOAN_00002072,296125,348435,30,Bad,First Bank,Kaduna,12.27134449325804,5.721234640209199,Self-Employed,,1.0,33908.0,33908.0,33908.0,33908.0,47461.0,90.0
CUST_002073,LOAN_00002073,10000,13296,60,Good,Union Bank,Kano,12.099185890192048,8.470591061089234,Self-Employed,HND/BSc,2.0,153939.0,76969.5,109590.0,44349.0,103116.5,105.0
CUST_002074,LOAN_00002074,20189,23456,90,Good,Access Bank,Port Harcourt,8.033447860321019,14.439058268650012,Self-Employed,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002075,LOAN_00002075,50206,58780,365,Good,Fidelity Bank,Enugu,6.469713684721135,13.205435013405484,Contract,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002076,LOAN_00002076,61691,80109,180,Bad,Fidelity Bank,Port Harcourt,7.538533911078377,4.742794428916126,Permanent,Secondary,9.0,877818.0,97535.33333333333,224512.0,8211.0,122769.33333333333,120.0
CUST_002077,LOAN_00002077,28310,35622,180,Good,Zenith Bank,Enugu,7.489878956767748,3.357369447851051,Permanent,HND/BSc,5.0,431031.0,86206.2,270926.0,20541.0,107897.0,72.0
CUST_002078,LOAN_00002078,26494,35637,30,Good,Fidelity Bank,Benin City,6.581801874845146,14.202291752599567,Permanent,,4.0,94283.0,23570.75,32842.0,18304.0,29705.75,90.0
CUST_002079,LOAN_00002079,101739,129466,90,Good,Fidelity Bank,Enugu,6.417216438996699,9.320996998568972,Self-Employed,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002080,LOAN_00002080,77878,90117,60,Good,Union Bank,Kano,11.749566428317475,9.454053877791694,Permanent,PhD,4.0,509986.0,127496.5,185328.0,29548.0,166781.25,97.5
CUST_002081,LOAN_00002081,115529,150386,60,Bad,GTBank,Ibadan,4.628757286161955,12.368615948478269,Self-Employed,PhD,3.0,78561.0,26187.0,57536.0,5000.0,30789.0,90.0
CUST_002082,LOAN_00002082,170686,217015,90,Bad,Zenith Bank,Enugu,10.098500638896349,6.776267686455919,Self-Employed,Secondary,1.0,33267.0,33267.0,33267.0,33267.0,41150.0,90.0
CUST_002083,LOAN_00002083,49662,59477,180,Good,UBA,Port Harcourt,5.555380463108071,8.782890826032027,Contract,HND/BSc,2.0,96386.0,48193.0,52802.0,43584.0,61449.5,180.0
CUST_002084,LOAN_00002084,30365,39325,365,Good,Stanbic IBTC,Jos,7.100553040546569,14.623954957760851,Permanent,HND/BSc,2.0,84716.0,42358.0,66221.0,18495.0,55647.0,45.0
CUST_002085,LOAN_00002085,71658,84825,60,Good,GTBank,Kano,4.553887307213532,11.065784243188888,Permanent,HND/BSc,8.0,400463.0,50057.875,109087.0,8527.0,64105.375,108.75
CUST_002086,LOAN_00002086,130203,150472,60,Good,UBA,Jos,6.429762731699158,4.844940383949432,Permanent,Secondary,3.0,104799.0,34933.0,62181.0,8705.0,45078.0,40.0
CUST_002087,LOAN_00002087,82475,105421,90,Bad,Access Bank,Calabar,10.91578964005518,4.59872097581224,Self-Employed,,1.0,23189.0,23189.0,23189.0,23189.0,26782.0,180.0
CUST_002088,LOAN_00002088,16449,20367,30,Good,GTBank,Calabar,11.965137920925327,5.451177099996064,Permanent,Masters,5.0,424734.0,84946.8,256001.0,10909.0,110537.8,78.0
CUST_002089,LOAN_00002089,46217,53845,30,Good,Union Bank,Port Harcourt,5.993744367121304,12.20054009304861,Self-Employed,HND/BSc,3.0,167900.0,55966.666666666664,93293.0,14684.0,71546.0,120.0
CUST_002090,LOAN_00002090,38867,45031,60,Good,UBA,Calabar,8.171930553330297,6.544524046087393,Self-Employed,HND/BSc,1.0,28670.0,28670.0,28670.0,28670.0,38434.0,90.0
CUST_002091,LOAN_00002091,36035,43535,180,Bad,Access Bank,Kaduna,8.232916431434857,3.256666160100957,Permanent,Secondary,4.0,467112.0,116778.0,280124.0,7160.0,142862.0,82.5
CUST_002092,LOAN_00002092,17404,22044,365,Good,Zenith Bank,Benin City,11.862177751837608,14.330092362067942,Self-Employed,HND/BSc,5.0,173079.0,34615.8,98595.0,5000.0,43011.8,78.0
CUST_002093,LOAN_00002093,75967,89366,60,Bad,Stanbic IBTC,Kano,10.865191475882249,5.036560996738928,Self-Employed,PhD,4.0,143896.0,35974.0,76749.0,9207.0,46407.25,97.5
CUST_002094,LOAN_00002094,150319,199050,60,Good,Access Bank,Jos,8.617694965312449,3.114698233776823,Self-Employed,Masters,2.0,55471.0,27735.5,41525.0,13946.0,35102.0,180.0
CUST_002095,LOAN_00002095,72788,85351,180,Bad,Fidelity Bank,Port Harcourt,10.03672480424596,5.845579228599876,Permanent,HND/BSc,2.0,80829.0,40414.5,70069.0,10760.0,54975.5,75.0
CUST_002096,LOAN_00002096,28891,34939,180,Good,First Bank,Kaduna,11.6261954851843,5.820345445417605,Permanent,HND/BSc,2.0,107658.0,53829.0,62289.0,45369.0,67249.0,45.0
CUST_002097,LOAN_00002097,145544,180746,90,Good,Access Bank,Port Harcourt,4.085850586229904,8.064063010148676,Permanent,HND/BSc,3.0,125128.0,41709.333333333336,59149.0,21244.0,56404.666666666664,90.0
CUST_002098,LOAN_00002098,34089,45011,365,Good,Access Bank,Kaduna,7.626010279450437,14.044677978000442,Permanent,HND/BSc,5.0,298202.0,59640.4,132839.0,9402.0,70325.0,108.0
CUST_002099,LOAN_00002099,54438,68782,60,Bad,Stanbic IBTC,Calabar,12.165188505493708,13.550219013349174,Self-Employed,Secondary,2.0,196188.0,98094.0,135404.0,60784.0,118161.0,135.0
CUST_002100,LOAN_00002100,109431,144365,365,Bad,First Bank,Calabar,10.662817277595565,8.482734659789134,Self-Employed,HND/BSc,5.0,110102.0,22020.4,30115.0,10232.0,27065.6,144.0
CUST_002101,LOAN_00002101,62490,76836,30,Bad,Fidelity Bank,Enugu,8.885572369006672,7.930798859901678,Temporary,HND/BSc,3.0,80206.0,26735.333333333332,39716.0,10104.0,34657.333333333336,60.0
CUST_002102,LOAN_00002102,48588,63053,60,Good,UBA,Abuja,8.7668007433162,9.660109037698216,Permanent,Secondary,3.0,113822.0,37940.666666666664,58077.0,19862.0,50267.0,60.0
CUST_002103,LOAN_00002103,59383,78644,90,Good,UBA,Port Harcourt,7.12993087843994,5.921448143661189,Permanent,Secondary,3.0,148147.0,49382.333333333336,77879.0,20652.0,66073.66666666667,100.0
CUST_002104,LOAN_00002104,55123,67470,60,Bad,Access Bank,Enugu,8.684684802773631,3.626219903596354,Self-Employed,Secondary,2.0,69353.0,34676.5,58241.0,11112.0,45970.0,105.0
CUST_002105,LOAN_00002105,42472,52485,90,Good,Union Bank,Kano,9.89844879517108,14.27068963405448,Permanent,HND/BSc,4.0,495053.0,123763.25,253048.0,7409.0,163739.25,105.0
CUST_002106,LOAN_00002106,133501,157349,60,Good,Union Bank,Enugu,7.7652673458591375,5.240387818526073,Permanent,HND/BSc,1.0,75517.0,75517.0,75517.0,75517.0,104283.0,180.0
CUST_002107,LOAN_00002107,52335,62826,60,Good,First Bank,Lagos,10.427378317529566,5.380808750948597,Contract,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002108,LOAN_00002108,38396,50799,30,Good,First Bank,Calabar,11.751090045343473,8.669523946247372,Permanent,Secondary,2.0,107001.0,53500.5,78290.0,28711.0,64651.5,30.0
CUST_002109,LOAN_00002109,49416,60361,180,Good,Fidelity Bank,Lagos,5.392163633663751,8.899360138083969,Contract,Masters,2.0,65770.0,32885.0,43127.0,22643.0,42512.5,60.0
CUST_002110,LOAN_00002110,136526,182943,90,Bad,Stanbic IBTC,Port Harcourt,8.063923205356819,3.2212105164089038,Permanent,Secondary,4.0,176948.0,44237.0,85507.0,10633.0,57252.0,127.5
CUST_002111,LOAN_00002111,37002,45453,180,Good,Zenith Bank,Jos,7.67218082156573,4.775456865287648,Contract,HND/BSc,2.0,58705.0,29352.5,50774.0,7931.0,40176.5,60.0
CUST_002112,LOAN_00002112,73529,94422,90,Good,UBA,Jos,10.187183236447552,7.537857822728901,Self-Employed,,2.0,418878.0,209439.0,324183.0,94695.0,250352.5,45.0
CUST_002113,LOAN_00002113,100156,115942,60,Good,Stanbic IBTC,Kano,6.248807187321364,11.20476832212647,Permanent,HND/BSc,3.0,179792.0,59930.666666666664,98952.0,29822.0,79375.33333333333,50.0
CUST_002114,LOAN_00002114,43763,53757,60,Good,GTBank,Enugu,9.762258234570488,5.74102148198323,Temporary,Masters,3.0,165534.0,55178.0,111712.0,10585.0,73900.66666666667,100.0
CUST_002115,LOAN_00002115,37193,48938,60,Good,UBA,Jos,11.897403175583392,8.076173354901151,Contract,HND/BSc,3.0,82604.0,27534.666666666668,41426.0,12998.0,33808.0,60.0
CUST_002116,LOAN_00002116,33538,41859,30,Bad,Stanbic IBTC,Kaduna,7.763184398142604,9.688140776597605,Temporary,Secondary,1.0,62284.0,62284.0,62284.0,62284.0,82361.0,60.0
CUST_002117,LOAN_00002117,49670,66516,30,Good,UBA,Kaduna,12.19914129981298,13.663109935479504,Permanent,HND/BSc,3.0,151652.0,50550.666666666664,111041.0,15856.0,67816.0,80.0
CUST_002118,LOAN_00002118,62254,71631,60,Good,Zenith Bank,Kano,12.938473650401306,6.91284602792548,Contract,HND/BSc,2.0,104649.0,52324.5,84264.0,20385.0,65258.5,120.0
CUST_002119,LOAN_00002119,154615,195704,180,Bad,GTBank,Benin City,4.954828449531568,4.602699190361802,Contract,Secondary,5.0,228633.0,45726.6,89035.0,16276.0,61324.4,90.0
CUST_002120,LOAN_00002120,58032,75656,30,Good,Union Bank,Calabar,6.097478691863728,8.871266710771298,Self-Employed,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002121,LOAN_00002121,129034,168484,60,Good,Union Bank,Enugu,12.55341776333884,11.960659220208743,Contract,PhD,5.0,298387.0,59677.4,141755.0,22008.0,78809.2,114.0
CUST_002122,LOAN_00002122,85483,112271,60,Bad,Zenith Bank,Port Harcourt,12.62494917833248,4.318317084632801,Contract,Secondary,10.0,535310.0,53531.0,155483.0,14355.0,68269.3,129.0
CUST_002123,LOAN_00002123,41605,54767,90,Good,Fidelity Bank,Ibadan,4.8793654784808265,8.096201900363525,Temporary,HND/BSc,5.0,153369.0,30673.8,43970.0,17520.0,39921.8,54.0
CUST_002124,LOAN_00002124,115356,151475,30,Good,GTBank,Ibadan,4.13498650339423,3.213421695149801,Permanent,HND/BSc,2.0,65528.0,32764.0,34491.0,31037.0,42089.5,135.0
CUST_002125,LOAN_00002125,40554,50952,180,Good,Access Bank,Ibadan,5.449900209307801,3.4027101797670136,Permanent,Masters,6.0,258609.0,43101.5,82785.0,19521.0,56035.666666666664,110.0
CUST_002126,LOAN_00002126,67916,91250,60,Good,Stanbic IBTC,Jos,12.964115050440236,8.795440358599986,Contract,Masters,7.0,561262.0,80180.28571428571,223833.0,6681.0,98752.28571428571,72.85714285714286
CUST_002127,LOAN_00002127,71119,88066,60,Good,GTBank,Benin City,5.619996549496182,6.578367577811154,Contract,Masters,5.0,249317.0,49863.4,116417.0,5000.0,63456.4,42.0
CUST_002128,LOAN_00002128,61350,76744,30,Good,Fidelity Bank,Benin City,8.522928460498209,13.141287588064946,Contract,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002129,LOAN_00002129,45089,52932,90,Good,Fidelity Bank,Enugu,11.635759537874598,10.22585167351745,Contract,Secondary,2.0,487347.0,243673.5,477564.0,9783.0,300423.5,180.0
CUST_002130,LOAN_00002130,177434,226085,60,Bad,Zenith Bank,Enugu,4.183614496193857,8.447195540915885,Temporary,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002131,LOAN_00002131,104274,131734,90,Good,UBA,Benin City,9.440400840326134,7.895224452651556,Self-Employed,HND/BSc,5.0,223664.0,44732.8,89223.0,29622.0,59533.6,84.0
CUST_002132,LOAN_00002132,126760,150464,365,Bad,GTBank,Kano,6.493229039826619,8.96694576227476,Permanent,Masters,1.0,238146.0,238146.0,238146.0,238146.0,291752.0,180.0
CUST_002133,LOAN_00002133,25679,29952,60,Good,Stanbic IBTC,Enugu,11.761014247957585,3.485265974551936,Permanent,,3.0,159236.0,53078.666666666664,132032.0,10877.0,71017.66666666667,130.0
CUST_002134,LOAN_00002134,100415,130947,60,Good,GTBank,Kano,6.551150343376713,13.71352027704792,Temporary,HND/BSc,4.0,118786.0,29696.5,32159.0,23134.0,37330.0,105.0
CUST_002135,LOAN_00002135,49942,59370,90,Good,First Bank,Lagos,10.18080148253718,14.9796378688075,Self-Employed,HND/BSc,9.0,532033.0,59114.77777777778,223559.0,16101.0,76354.77777777778,90.0
CUST_002136,LOAN_00002136,107067,133611,60,Bad,UBA,Kaduna,10.067976692026573,5.177845498304384,Temporary,HND/BSc,3.0,215454.0,71818.0,138955.0,5925.0,93194.66666666667,80.0
CUST_002137,LOAN_00002137,421488,508870,60,Good,Stanbic IBTC,Calabar,5.99344193973676,4.444595577295437,Permanent,Secondary,5.0,336294.0,67258.8,115586.0,21270.0,83955.2,54.0
CUST_002138,LOAN_00002138,65544,84181,60,Bad,Union Bank,Enugu,4.313192798815151,4.722929561383143,Self-Employed,HND/BSc,3.0,83990.0,27996.666666666668,49758.0,6158.0,37063.0,100.0
CUST_002139,LOAN_00002139,63785,74738,90,Bad,Stanbic IBTC,Benin City,7.683246164068576,10.932324698812405,Self-Employed,HND/BSc,9.0,533153.0,59239.22222222222,151131.0,13203.0,74759.77777777778,60.0
CUST_002140,LOAN_00002140,16475,22023,180,Good,Access Bank,Kaduna,6.602738367692828,10.937290061409296,Permanent,,5.0,311971.0,62394.2,101831.0,21535.0,85239.2,78.0
CUST_002141,LOAN_00002141,168844,208896,90,Good,Zenith Bank,Kaduna,11.280799746523378,13.17508994734093,Contract,HND/BSc,1.0,39669.0,39669.0,39669.0,39669.0,53776.0,180.0
CUST_002142,LOAN_00002142,20966,25041,60,Good,Access Bank,Abuja,11.203277696098109,12.02191666111504,Contract,,1.0,71110.0,71110.0,71110.0,71110.0,90503.0,90.0
CUST_002143,LOAN_00002143,20088,23613,90,Good,Stanbic IBTC,Benin City,8.11321556973363,8.396276080432077,Contract,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_002144,LOAN_00002144,99859,119501,180,Bad,UBA,Calabar,9.458610027908971,10.354264338783826,Self-Employed,Secondary,2.0,54730.0,27365.0,37710.0,17020.0,33250.0,30.0
CUST_002145,LOAN_00002145,22456,26196,30,Bad,GTBank,Benin City,9.438335643882326,11.259416044416096,Self-Employed,Secondary,5.0,191381.0,38276.2,117445.0,8615.0,49891.0,90.0
CUST_002146,LOAN_00002146,115098,132400,90,Bad,Union Bank,Enugu,11.44442333584861,9.152837643422702,Self-Employed,Secondary,5.0,158981.0,31796.2,89208.0,5000.0,41530.0,42.0
